element_id,element_type,latitude,longitude,highway,name,maxspeed,lanes,oneway
8105135,way,-27.4578709,153.0131444,motorway_link,,,1,yes
8110594,way,-27.4689392,153.0192712,service,Tank Street,40,,no
8110594,way,-27.4689077,153.0193102,service,Tank Street,40,,no
8110594,way,-27.4684913,153.0198399,service,Tank Street,40,,no
8112138,way,-27.4584584,153.0126569,primary,Musgrave Road,60,3,yes
8112138,way,-27.4585847,153.0128232,primary,Musgrave Road,60,3,yes
8112138,way,-27.458627,153.0128803,primary,Musgrave Road,60,3,yes
8112138,way,-27.458742,153.0130358,primary,Musgrave Road,60,3,yes
8112138,way,-27.4588244,153.0131579,primary,Musgrave Road,60,3,yes
8112138,way,-27.4588936,153.0132694,primary,Musgrave Road,60,3,yes
8112138,way,-27.4589515,153.0133703,primary,Musgrave Road,60,3,yes
8112138,way,-27.4590059,153.0134914,primary,Musgrave Road,60,3,yes
8112138,way,-27.4590782,153.0136371,primary,Musgrave Road,60,3,yes
8112138,way,-27.4591522,153.0137719,primary,Musgrave Road,60,3,yes
8113451,way,-27.4746478,152.9998503,residential,Kingsford Street,50,,
8113451,way,-27.4747037,152.9999034,residential,Kingsford Street,50,,
8113451,way,-27.4757542,153.0009008,residential,Kingsford Street,50,,
8113451,way,-27.4758112,153.0009549,residential,Kingsford Street,50,,
8113454,way,-27.4732871,152.9998029,unclassified,Roy Street,50,,
8113454,way,-27.4735159,153.0001446,unclassified,Roy Street,50,,
8113454,way,-27.4737687,153.0005382,unclassified,Roy Street,50,,
8113454,way,-27.4739669,153.0008421,unclassified,Roy Street,50,,
8113454,way,-27.4740323,153.0009328,unclassified,Roy Street,50,,
8113454,way,-27.4740549,153.0009642,unclassified,Roy Street,50,,
8113454,way,-27.4740688,153.0009769,unclassified,Roy Street,50,,
8113454,way,-27.4740827,153.0009895,unclassified,Roy Street,50,,
8113454,way,-27.4741276,153.0010266,unclassified,Roy Street,50,,
8113461,way,-27.4737687,153.0005382,unclassified,Kilroe Street,50,2,
8113461,way,-27.4736971,153.0006016,unclassified,Kilroe Street,50,2,
8113461,way,-27.4736295,153.0006619,unclassified,Kilroe Street,50,2,
8113461,way,-27.4734699,153.0008053,unclassified,Kilroe Street,50,2,
8113461,way,-27.4734255,153.0008505,unclassified,Kilroe Street,50,2,
8113461,way,-27.4731168,153.0011443,unclassified,Kilroe Street,50,2,
8113461,way,-27.4729798,153.0012747,unclassified,Kilroe Street,50,2,
8113461,way,-27.4728792,153.0013715,unclassified,Kilroe Street,50,2,
8113461,way,-27.4728121,153.0014484,unclassified,Kilroe Street,50,2,
8113461,way,-27.4727509,153.0015352,unclassified,Kilroe Street,50,2,
8113461,way,-27.4727229,153.0015767,unclassified,Kilroe Street,50,2,
8113461,way,-27.4726864,153.0016309,unclassified,Kilroe Street,50,2,
8113461,way,-27.4726279,153.0017058,unclassified,Kilroe Street,50,2,
8113461,way,-27.4725529,153.001793,unclassified,Kilroe Street,50,2,
8113461,way,-27.4724544,153.0018933,unclassified,Kilroe Street,50,2,
8113461,way,-27.4724284,153.0019183,unclassified,Kilroe Street,50,2,
8113461,way,-27.4723801,153.001961,unclassified,Kilroe Street,50,2,
8113461,way,-27.4723436,153.0019942,unclassified,Kilroe Street,50,2,
8113464,way,-27.4723436,153.0019942,unclassified,Douglas Street,50,2,
8113464,way,-27.4722862,153.0020469,unclassified,Douglas Street,50,2,
8113464,way,-27.4722575,153.002083,unclassified,Douglas Street,50,2,
8113464,way,-27.4722355,153.002122,unclassified,Douglas Street,50,2,
8113464,way,-27.4722253,153.0021446,unclassified,Douglas Street,50,2,
8113464,way,-27.4721994,153.0022212,unclassified,Douglas Street,50,2,
8113464,way,-27.4721368,153.0024052,unclassified,Douglas Street,50,2,
8113464,way,-27.4721232,153.0024454,unclassified,Douglas Street,50,2,
8113464,way,-27.4720234,153.0027392,unclassified,Douglas Street,50,2,
8113464,way,-27.4719418,153.002976,unclassified,Douglas Street,50,2,
8113464,way,-27.4718683,153.0031893,unclassified,Douglas Street,50,2,
8113464,way,-27.4715906,153.0039956,unclassified,Douglas Street,50,2,
8113464,way,-27.4713471,153.0047025,unclassified,Douglas Street,50,2,
8113464,way,-27.4713389,153.0047262,unclassified,Douglas Street,50,2,
8113466,way,-27.472979,153.0043605,unclassified,Marie Street,50,,
8113466,way,-27.4729257,153.0043394,unclassified,Marie Street,50,,
8113466,way,-27.4728773,153.0043188,unclassified,Marie Street,50,,
8113466,way,-27.4725404,153.004175,unclassified,Marie Street,50,,
8113466,way,-27.4722396,153.0040368,unclassified,Marie Street,50,,
8113466,way,-27.4722064,153.0040255,unclassified,Marie Street,50,,
8113466,way,-27.4721811,153.0040192,unclassified,Marie Street,50,,
8113466,way,-27.4721552,153.00402,unclassified,Marie Street,50,,
8113469,way,-27.4723436,153.0019942,residential,Dorsey Street,50,,
8113469,way,-27.4723155,153.0019528,residential,Dorsey Street,50,,
8113469,way,-27.4722939,153.0019285,residential,Dorsey Street,50,,
8113469,way,-27.4722764,153.0019116,residential,Dorsey Street,50,,
8113469,way,-27.4722542,153.0018945,residential,Dorsey Street,50,,
8113469,way,-27.472245,153.0018891,residential,Dorsey Street,50,,
8113469,way,-27.4722239,153.0018768,residential,Dorsey Street,50,,
8113469,way,-27.4721782,153.0018566,residential,Dorsey Street,50,,
8113469,way,-27.4718332,153.0017221,residential,Dorsey Street,50,,
8113469,way,-27.4714793,153.0015706,residential,Dorsey Street,50,,
8113470,way,-27.4706042,153.0023461,residential,Bergin Street,50,,
8113470,way,-27.4710488,153.0025147,residential,Bergin Street,50,,
8113470,way,-27.4711252,153.0025437,residential,Bergin Street,50,,
8113474,way,-27.4698678,153.0031114,residential,Sheehan Street,50,,
8113474,way,-27.4699416,153.0031435,residential,Sheehan Street,50,,
8113474,way,-27.4707151,153.0034792,residential,Sheehan Street,50,,
8113474,way,-27.4707783,153.0035066,residential,Sheehan Street,50,,
8113710,way,-27.467266,153.0091766,motorway_link,,60,1,yes
8113710,way,-27.4671369,153.0092999,motorway_link,,60,1,yes
8113710,way,-27.4670774,153.0094099,motorway_link,,60,1,yes
8113710,way,-27.4670322,153.0095212,motorway_link,,60,1,yes
8113710,way,-27.4669941,153.00965,motorway_link,,60,1,yes
8113710,way,-27.4669443,153.009859,motorway_link,,60,1,yes
8113710,way,-27.4669205,153.0099417,motorway_link,,60,1,yes
8113710,way,-27.4668942,153.0100046,motorway_link,,60,1,yes
8113710,way,-27.4668564,153.0100746,motorway_link,,60,1,yes
8113710,way,-27.4668109,153.0101301,motorway_link,,60,1,yes
8113710,way,-27.4667478,153.0101971,motorway_link,,60,1,yes
8113710,way,-27.4667075,153.0102281,motorway_link,,60,1,yes
8113710,way,-27.466666,153.0102553,motorway_link,,60,1,yes
8113712,way,-27.4680587,153.0127813,motorway,Hale Street,60,1,yes
8113712,way,-27.4680688,153.0126817,motorway,Hale Street,60,1,yes
8113712,way,-27.4681014,153.0125813,motorway,Hale Street,60,1,yes
8113712,way,-27.4681846,153.0123256,motorway,Hale Street,60,1,yes
8113712,way,-27.4682768,153.0120453,motorway,Hale Street,60,1,yes
8113715,way,-27.4651477,153.0108032,motorway_link,,60,1,yes
8113715,way,-27.465289,153.0108174,motorway_link,,60,1,yes
8113715,way,-27.4656613,153.0107633,motorway_link,,60,1,yes
8113715,way,-27.4658064,153.0107615,motorway_link,,60,1,yes
8119703,way,-27.4577928,153.0116836,primary,Musgrave Road,60,3,yes
8119703,way,-27.4578432,153.0118244,primary,Musgrave Road,60,3,yes
8119703,way,-27.457931,153.0119445,primary,Musgrave Road,60,3,yes
8119703,way,-27.4579471,153.0119665,primary,Musgrave Road,60,3,yes
8119703,way,-27.4580787,153.0121388,primary,Musgrave Road,60,3,yes
8119705,way,-27.4590285,153.0133235,primary,Musgrave Road,60,3,yes
8119705,way,-27.4588374,153.0129868,primary,Musgrave Road,60,3,yes
8493136,way,-27.4533038,153.0141055,tertiary,Blamey Street,40,2,no
8493136,way,-27.4532927,153.0140281,tertiary,Blamey Street,40,2,no
8493136,way,-27.4532893,153.0140047,tertiary,Blamey Street,40,2,no
8493136,way,-27.4532,153.0133844,tertiary,Blamey Street,40,2,no
8493136,way,-27.453189,153.0132801,tertiary,Blamey Street,40,2,no
8493136,way,-27.4531919,153.0131906,tertiary,Blamey Street,40,2,no
8493136,way,-27.4532438,153.0124838,tertiary,Blamey Street,40,2,no
8493137,way,-27.4528215,153.0074504,residential,Prospect Terrace,50,2,
8493137,way,-27.4528927,153.0077747,residential,Prospect Terrace,50,2,
8493137,way,-27.4528956,153.0077907,residential,Prospect Terrace,50,2,
8493137,way,-27.4528974,153.007806,residential,Prospect Terrace,50,2,
8493137,way,-27.4528989,153.0078233,residential,Prospect Terrace,50,2,
8493137,way,-27.4528993,153.0078391,residential,Prospect Terrace,50,2,
8493137,way,-27.4528988,153.0078588,residential,Prospect Terrace,50,2,
8493137,way,-27.4528972,153.0078726,residential,Prospect Terrace,50,2,
8493137,way,-27.4528956,153.0078824,residential,Prospect Terrace,50,2,
8493137,way,-27.4528931,153.0078942,residential,Prospect Terrace,50,2,
8493137,way,-27.4528884,153.007908,residential,Prospect Terrace,50,2,
8493137,way,-27.4528833,153.0079203,residential,Prospect Terrace,50,2,
8493137,way,-27.4528768,153.0079336,residential,Prospect Terrace,50,2,
8493137,way,-27.4528728,153.0079413,residential,Prospect Terrace,50,2,
8493137,way,-27.4528653,153.0079525,residential,Prospect Terrace,50,2,
8493137,way,-27.4528628,153.0079563,residential,Prospect Terrace,50,2,
8493137,way,-27.4528557,153.0079649,residential,Prospect Terrace,50,2,
8493137,way,-27.4528451,153.0079756,residential,Prospect Terrace,50,2,
8493137,way,-27.4528077,153.0080076,residential,Prospect Terrace,50,2,
8493137,way,-27.4526745,153.0080979,residential,Prospect Terrace,50,2,
8493137,way,-27.4526554,153.0081116,residential,Prospect Terrace,50,2,
8493137,way,-27.452642,153.0081231,residential,Prospect Terrace,50,2,
8493137,way,-27.4526347,153.0081308,residential,Prospect Terrace,50,2,
8493137,way,-27.4526271,153.0081393,residential,Prospect Terrace,50,2,
8493137,way,-27.4526162,153.0081545,residential,Prospect Terrace,50,2,
8493137,way,-27.4526079,153.0081698,residential,Prospect Terrace,50,2,
8493137,way,-27.4525995,153.0081851,residential,Prospect Terrace,50,2,
8493137,way,-27.4523892,153.0085686,residential,Prospect Terrace,50,2,
8493137,way,-27.4523235,153.0086786,residential,Prospect Terrace,50,2,
8493137,way,-27.4522901,153.0087383,residential,Prospect Terrace,50,2,
8591550,way,-27.4599751,153.0147054,primary,Countess Street,60,2,yes
8591550,way,-27.4600599,153.0147093,primary,Countess Street,60,2,yes
8591550,way,-27.4603972,153.0147146,primary,Countess Street,60,2,yes
8591550,way,-27.4607611,153.0147361,primary,Countess Street,60,2,yes
8591550,way,-27.4609803,153.014781,primary,Countess Street,60,2,yes
8591550,way,-27.4611846,153.0148362,primary,Countess Street,60,2,yes
8591550,way,-27.4621402,153.0151319,primary,Countess Street,60,2,yes
8591551,way,-27.4573273,153.0136605,primary,Kelvin Grove Road,60,2,yes
8591551,way,-27.4575083,153.0138085,primary,Kelvin Grove Road,60,2,yes
8591551,way,-27.4577854,153.0139817,primary,Kelvin Grove Road,60,2,yes
8591551,way,-27.457912,153.0140637,primary,Kelvin Grove Road,60,2,yes
8591552,way,-27.4620565,153.0222243,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620952,153.0221092,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620956,153.0219901,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620971,153.0214672,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620938,153.021421,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620929,153.0214096,secondary,Leichhardt Street,60,2,yes
8591552,way,-27.4620856,153.0213336,secondary,Leichhardt Street,60,2,yes
8591554,way,-27.4608339,153.0181124,primary,College Road,60,3,yes
8591554,way,-27.4608109,153.0180698,primary,College Road,60,3,yes
8591554,way,-27.4607544,153.0179617,primary,College Road,60,3,yes
8591554,way,-27.4607144,153.0178799,primary,College Road,60,3,yes
8591554,way,-27.4606868,153.0178208,primary,College Road,60,3,yes
8591554,way,-27.4605775,153.0175958,primary,College Road,60,3,yes
8591655,way,-27.4601735,153.0145865,primary_link,,60,1,yes
8591655,way,-27.4600112,153.0145462,primary_link,,60,1,yes
8591655,way,-27.4599254,153.0145182,primary_link,,60,1,yes
8591655,way,-27.4598695,153.0144918,primary_link,,60,1,yes
8591655,way,-27.4597793,153.0144424,primary_link,,60,1,yes
8591655,way,-27.4596427,153.0143508,primary_link,,60,1,yes
8591656,way,-27.4599963,153.0116854,motorway_link,,60,2,yes
8591656,way,-27.459907,153.0116676,motorway_link,,60,2,yes
8591656,way,-27.4595731,153.0117193,motorway_link,,60,2,yes
8591656,way,-27.4594635,153.0117419,motorway_link,,60,2,yes
8591656,way,-27.4593687,153.0117663,motorway_link,,60,2,yes
8591658,way,-27.4582208,153.0126235,motorway_link,,60,1,yes
8591658,way,-27.4581502,153.0126803,motorway_link,,60,1,yes
8591658,way,-27.4580591,153.0127462,motorway_link,,60,1,yes
8591658,way,-27.4580272,153.0127728,motorway_link,,60,1,yes
8591658,way,-27.4579997,153.0127974,motorway_link,,60,1,yes
8591658,way,-27.4579592,153.0128371,motorway_link,,60,1,yes
8591658,way,-27.4578851,153.0129215,motorway_link,,60,1,yes
8591658,way,-27.457832,153.012991,motorway_link,,60,1,yes
8591658,way,-27.4577805,153.0130736,motorway_link,,60,1,yes
8591658,way,-27.4577402,153.0131541,motorway_link,,60,1,yes
8591658,way,-27.4577244,153.0132459,motorway_link,,60,1,yes
8591663,way,-27.4584086,153.0123614,primary,Musgrave Road,60,3,yes
8591663,way,-27.4583243,153.0122479,primary,Musgrave Road,60,3,yes
8591663,way,-27.4581717,153.0120553,primary,Musgrave Road,60,3,yes
8591663,way,-27.4580964,153.011967,primary,Musgrave Road,60,3,yes
8591665,way,-27.458425,153.0118081,motorway_link,,60,2,yes
8591665,way,-27.4583638,153.011821,motorway_link,,60,2,yes
8591665,way,-27.458296,153.0118322,motorway_link,,60,2,yes
8591665,way,-27.4582371,153.0118486,motorway_link,,60,2,yes
8591665,way,-27.4581908,153.0118735,motorway_link,,60,2,yes
8591665,way,-27.4581685,153.0118922,motorway_link,,60,2,yes
8591665,way,-27.4581463,153.0119153,motorway_link,,60,2,yes
8591665,way,-27.4580964,153.011967,motorway_link,,60,2,yes
8591666,way,-27.4565538,153.0129953,motorway_link,,50,1,yes
8591666,way,-27.4565352,153.0129708,motorway_link,,50,1,yes
8591666,way,-27.4565224,153.0129513,motorway_link,,50,1,yes
8591666,way,-27.4565129,153.0129328,motorway_link,,50,1,yes
8591666,way,-27.4565073,153.012915,motorway_link,,50,1,yes
8591666,way,-27.4565045,153.0128989,motorway_link,,50,1,yes
8591666,way,-27.4565029,153.0128777,motorway_link,,50,1,yes
8591666,way,-27.4565039,153.0128634,motorway_link,,50,1,yes
8591666,way,-27.4565064,153.0128486,motorway_link,,50,1,yes
8591666,way,-27.4565104,153.0128343,motorway_link,,50,1,yes
8591666,way,-27.4565153,153.0128208,motorway_link,,50,1,yes
8591666,way,-27.4565211,153.0128078,motorway_link,,50,1,yes
8591666,way,-27.4565289,153.0127929,motorway_link,,50,1,yes
8591666,way,-27.4565375,153.0127794,motorway_link,,50,1,yes
8591666,way,-27.45655,153.0127641,motorway_link,,50,1,yes
8591667,way,-27.4576534,153.012704,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4575794,153.0126907,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4575439,153.0126855,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4575027,153.0126829,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4574645,153.0126832,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4571511,153.0126971,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4569502,153.0127123,residential,Lower Clifton Terrace,50,,no
8591667,way,-27.4567051,153.0127267,residential,Lower Clifton Terrace,50,,no
8591669,way,-27.4582285,153.0123436,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4582185,153.0123814,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4582123,153.0124019,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4582073,153.0124164,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4582034,153.012426,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581984,153.012437,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581922,153.0124499,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581858,153.0124589,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581793,153.0124658,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.458172,153.0124727,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581587,153.0124822,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581347,153.0124957,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4581108,153.0125048,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4580901,153.0125098,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.458057,153.0125142,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4580194,153.0125163,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4577794,153.0125261,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4566447,153.0125913,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4565792,153.0125981,residential,Lower Clifton Terrace,50,1,yes
8591669,way,-27.4564973,153.0126073,residential,Lower Clifton Terrace,50,1,yes
8591670,way,-27.4570941,153.010927,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4570219,153.0110306,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.457016,153.0110414,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4569801,153.0111063,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4568069,153.0114088,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4567932,153.0114296,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4567775,153.0114473,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.456761,153.0114582,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4567053,153.0114785,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4562645,153.011637,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4562383,153.0116501,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4562166,153.0116677,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.456195,153.011692,residential,Upper Clifton Terrace,50,,no
8591670,way,-27.4556732,153.0124747,residential,Upper Clifton Terrace,50,,no
